OrderID,Date,Month,Year,Quarter,Product,Category,UnitPrice,Quantity,Discount_Pct,Discount_Amt,Revenue,Margin_Pct,Profit,Region,City,Channel,Segment,Returned,CustomerID
ORD-109479,17-03-26,March,2026,Q1,Winter Jacket,Apparel,4599,4,5,919.8,17476.2,27.8,4858.38,West India,Surat,Offline,SMB,0,CUST-8705
ORD-109480,05-04-26,April,2026,Q2,Running Shoes Pro,Apparel,3499,4,0,0,13996,37.7,5276.49,West India,Mumbai,Offline,New/Trial,0,CUST-1129
ORD-109481,01-01-26,January,2026,Q1,Hair Oil 500ml,FMCG,249,2,15,74.7,423.3,24.8,104.98,South India,Coimbatore,Online,SMB,0,CUST-4621
ORD-109482,03-01-26,January,2026,Q1,Sofa 3-Seater,Furniture,24999,5,10,12499.5,112495.5,30.9,34761.11,North India,Lucknow,Online,SMB,0,CUST-7275
ORD-109483,07-04-26,April,2026,Q2,Instant Noodles Pack,FMCG,120,2,5,12,228,35.7,81.4,South India,Chennai,Online,New/Trial,0,CUST-4260
ORD-109484,06-01-26,January,2026,Q1,TabMax 12,Electronics,32999,3,5,4949.85,94047.15,25.6,24076.07,West India,Mumbai,Offline,Retail,0,CUST-5803
ORD-109485,01-01-26,January,2026,Q1,Running Shoes Pro,Apparel,3499,5,15,2624.25,14870.75,24.5,3643.33,North India,Agra,Online,SMB,1,CUST-8409
ORD-109486,12-02-26,February,2026,Q1,Instant Noodles Pack,FMCG,120,1,0,0,120,34.7,41.64,North India,Gurugram,Offline,New/Trial,0,CUST-8076
ORD-109487,29-01-26,January,2026,Q1,Sofa 3-Seater,Furniture,24999,5,0,0,124995,45.3,56622.74,North India,Gurugram,Offline,Retail,0,CUST-4199
ORD-109488,17-02-26,February,2026,Q1,Wardrobe 4-Door,Furniture,18999,1,5,949.95,18049.05,31.1,5613.25,North India,Noida,Partner,SMB,0,CUST-7451
ORD-109489,19-02-26,February,2026,Q1,AirBuds Ultra,Electronics,5999,1,0,0,5999,37.4,2243.63,North India,Noida,Online,Retail,0,CUST-9061
ORD-109490,25-01-26,January,2026,Q1,AirBuds Ultra,Electronics,5999,3,5,899.85,17097.15,36,6154.97,West India,Nagpur,Online,New/Trial,0,CUST-7289
ORD-109491,14-03-26,March,2026,Q1,TabMax 12,Electronics,32999,3,0,0,98997,39.3,38905.82,East India,Ranchi,Online,Retail,0,CUST-3568
ORD-109492,13-03-26,March,2026,Q1,Protein Powder 1kg,FMCG,1899,5,0,0,9495,45.1,4282.24,West India,Pune,Offline,SMB,0,CUST-6076
ORD-109493,13-01-26,January,2026,Q1,Cotton Slim Fit Shirt,Apparel,1299,3,0,0,3897,30.4,1184.69,South India,Coimbatore,Offline,SMB,1,CUST-6878
ORD-109494,29-03-26,March,2026,Q1,Wardrobe 4-Door,Furniture,18999,2,0,0,37998,32.1,12197.36,North India,Jaipur,Online,New/Trial,0,CUST-4532
ORD-109495,16-03-26,March,2026,Q1,Bookshelf 5-Tier,Furniture,3499,3,10,1049.7,9447.3,41.8,3948.97,North India,Delhi,Offline,Retail,0,CUST-6889
ORD-109496,28-01-26,January,2026,Q1,LapBook Air,Electronics,54999,2,5,5499.9,104498.1,37.6,39291.29,North India,Chandigarh,Offline,Retail,0,CUST-4260
ORD-109497,18-02-26,February,2026,Q1,Face Wash 200ml,FMCG,299,1,0,0,299,38.4,114.82,North India,Gurugram,Online,Retail,0,CUST-2382
ORD-109498,28-02-26,February,2026,Q1,Winter Jacket,Apparel,4599,1,20,919.8,3679.2,35.7,1313.47,East India,Ranchi,Partner,Enterprise,0,CUST-8200
ORD-109499,11-03-26,March,2026,Q1,Face Wash 200ml,FMCG,299,1,5,14.95,284.05,30.9,87.77,East India,Kolkata,Online,SMB,1,CUST-8468
ORD-109500,30-01-26,January,2026,Q1,Running Shoes Pro,Apparel,3499,3,15,1574.55,8922.45,48,4282.78,West India,Mumbai,Online,New/Trial,0,CUST-4294
ORD-109501,31-03-26,March,2026,Q1,Running Shoes Pro,Apparel,3499,3,20,2099.4,8397.6,25.8,2166.58,North India,Chandigarh,Online,Retail,0,CUST-8901
ORD-109502,27-02-26,February,2026,Q1,Wardrobe 4-Door,Furniture,18999,2,20,7599.6,30398.4,22.7,6900.44,North India,Gurugram,Online,Retail,0,CUST-3329
ORD-109503,21-01-26,January,2026,Q1,Hair Oil 500ml,FMCG,249,2,15,74.7,423.3,46.4,196.41,East India,Guwahati,Online,Retail,0,CUST-9248
ORD-109504,15-01-26,January,2026,Q1,Winter Jacket,Apparel,4599,5,20,4599,18396,31,5702.76,North India,Jaipur,Offline,SMB,0,CUST-2865
ORD-109505,08-03-26,March,2026,Q1,SmartWatch S5,Electronics,12999,5,20,12999,51996,30.2,15702.79,North India,Chandigarh,Online,Retail,0,CUST-3748
ORD-109506,20-01-26,January,2026,Q1,Cotton Slim Fit Shirt,Apparel,1299,3,15,584.55,3312.45,33.2,1099.73,West India,Ahmedabad,Offline,SMB,0,CUST-1216
ORD-109507,16-02-26,February,2026,Q1,Hair Oil 500ml,FMCG,249,1,20,49.8,199.2,28.9,57.57,West India,Ahmedabad,Online,New/Trial,0,CUST-9261
ORD-109508,18-02-26,February,2026,Q1,Study Table,Furniture,5999,4,10,2399.6,21596.4,29.2,6306.15,South India,Hyderabad,Online,Retail,0,CUST-3974
ORD-109509,06-03-26,March,2026,Q1,Sofa 3-Seater,Furniture,24999,1,10,2499.9,22499.1,33.3,7492.2,South India,Bengaluru,Online,SMB,0,CUST-4976
ORD-109510,22-03-26,March,2026,Q1,Wardrobe 4-Door,Furniture,18999,2,5,1899.9,36098.1,45.3,16352.44,South India,Chennai,Offline,Retail,0,CUST-8867
ORD-109511,26-01-26,January,2026,Q1,Galaxy Pro X1,Electronics,24999,1,15,3749.85,21249.15,34.9,7415.95,West India,Mumbai,Online,Retail,0,CUST-2355
ORD-109512,28-02-26,February,2026,Q1,Face Wash 200ml,FMCG,299,4,0,0,1196,22.8,272.69,East India,Patna,Offline,Retail,1,CUST-8937
ORD-109513,23-03-26,March,2026,Q1,Sanitizer 500ml,FMCG,199,2,0,0,398,38.3,152.43,South India,Mysuru,Offline,New/Trial,0,CUST-4282
ORD-109514,29-03-26,March,2026,Q1,Study Table,Furniture,5999,5,0,0,29995,32.7,9808.37,North India,Delhi,Online,Retail,0,CUST-2831
ORD-109515,18-01-26,January,2026,Q1,Galaxy Pro X1,Electronics,24999,4,0,0,99996,38.2,38198.47,West India,Nashik,Online,Retail,0,CUST-2716
ORD-109516,04-02-26,February,2026,Q1,LapBook Air,Electronics,54999,5,5,13749.75,261245.25,39.9,104236.85,South India,Bengaluru,Offline,Retail,0,CUST-9090
ORD-109517,02-04-26,April,2026,Q2,Sports Backpack,Apparel,1599,2,15,479.7,2718.3,26.8,728.5,West India,Mumbai,Online,New/Trial,0,CUST-2497
ORD-109518,10-02-26,February,2026,Q1,Sports Backpack,Apparel,1599,5,0,0,7995,27.4,2190.63,North India,Delhi,Online,Retail,0,CUST-8280
ORD-109519,09-04-26,April,2026,Q2,Wardrobe 4-Door,Furniture,18999,4,15,11399.4,64596.6,28.7,18539.22,South India,Bengaluru,Online,Retail,1,CUST-3527
ORD-109520,24-02-26,February,2026,Q1,SmartWatch S5,Electronics,12999,3,15,5849.55,33147.45,43,14253.4,North India,Delhi,Online,Retail,0,CUST-8097
ORD-109521,13-01-26,January,2026,Q1,TabMax 12,Electronics,32999,1,0,0,32999,27,8909.73,South India,Chennai,Offline,New/Trial,0,CUST-2157
ORD-109522,26-02-26,February,2026,Q1,Office Chair,Furniture,8999,5,15,6749.25,38245.75,37.1,14189.17,West India,Nashik,Online,Retail,0,CUST-7372
ORD-109523,09-04-26,April,2026,Q2,Sofa 3-Seater,Furniture,24999,4,0,0,99996,36.8,36798.53,South India,Hyderabad,Offline,Retail,0,CUST-1130
ORD-109524,11-02-26,February,2026,Q1,Bookshelf 5-Tier,Furniture,3499,4,20,2799.2,11196.8,31.2,3493.4,West India,Mumbai,Partner,Retail,0,CUST-9418
ORD-109525,24-03-26,March,2026,Q1,Sanitizer 500ml,FMCG,199,3,10,59.7,537.3,37.3,200.41,West India,Ahmedabad,Online,Retail,0,CUST-2950
ORD-109526,16-02-26,February,2026,Q1,Protein Powder 1kg,FMCG,1899,5,20,1899,7596,44.5,3380.22,North India,Delhi,Partner,Retail,0,CUST-5760
ORD-109527,30-01-26,January,2026,Q1,Instant Noodles Pack,FMCG,120,1,15,18,102,43,43.86,West India,Mumbai,Offline,Enterprise,0,CUST-7136
ORD-109528,01-01-26,January,2026,Q1,Protein Powder 1kg,FMCG,1899,1,0,0,1899,45.1,856.45,West India,Nagpur,Online,New/Trial,0,CUST-8082
ORD-109529,16-02-26,February,2026,Q1,SmartWatch S5,Electronics,12999,5,0,0,64995,42.4,27557.88,North India,Chandigarh,Offline,SMB,0,CUST-6037
ORD-109530,22-01-26,January,2026,Q1,AirBuds Ultra,Electronics,5999,1,0,0,5999,47.1,2825.53,East India,Patna,Partner,New/Trial,0,CUST-3389
ORD-109531,24-02-26,February,2026,Q1,Instant Noodles Pack,FMCG,120,3,0,0,360,33.2,119.52,West India,Pune,Online,Retail,0,CUST-3921
ORD-109532,01-01-26,January,2026,Q1,Sanitizer 500ml,FMCG,199,2,0,0,398,29.7,118.21,South India,Hyderabad,Online,Retail,0,CUST-4994
ORD-109533,01-04-26,April,2026,Q2,TabMax 12,Electronics,32999,5,10,16499.5,148495.5,47.9,71129.34,West India,Ahmedabad,Online,Retail,0,CUST-8424
ORD-109534,19-01-26,January,2026,Q1,Bookshelf 5-Tier,Furniture,3499,5,10,1749.5,15745.5,43.1,6786.31,North India,Delhi,Online,SMB,0,CUST-2936
ORD-109535,12-03-26,March,2026,Q1,Galaxy Pro X1,Electronics,24999,3,0,0,74997,40.1,30073.8,East India,Patna,Online,Enterprise,0,CUST-4340
ORD-109536,11-01-26,January,2026,Q1,Sports Backpack,Apparel,1599,5,15,1199.25,6795.75,25.3,1719.32,North India,Gurugram,Online,Retail,0,CUST-6130
ORD-109537,06-03-26,March,2026,Q1,Protein Powder 1kg,FMCG,1899,5,15,1424.25,8070.75,23,1856.27,South India,Kochi,Offline,SMB,0,CUST-2914
ORD-109538,19-03-26,March,2026,Q1,Protein Powder 1kg,FMCG,1899,3,15,854.55,4842.45,40.3,1951.51,South India,Hyderabad,Partner,SMB,0,CUST-7160
ORD-109539,19-01-26,January,2026,Q1,Instant Noodles Pack,FMCG,120,2,15,36,204,32.8,66.91,North India,Lucknow,Online,New/Trial,0,CUST-2380
ORD-109540,10-04-26,April,2026,Q2,Bookshelf 5-Tier,Furniture,3499,4,0,0,13996,29.2,4086.83,East India,Kolkata,Online,Retail,0,CUST-7103
ORD-109541,11-02-26,February,2026,Q1,TabMax 12,Electronics,32999,3,0,0,98997,32.5,32174.03,North India,Noida,Offline,SMB,0,CUST-5545
ORD-109542,26-03-26,March,2026,Q1,Winter Jacket,Apparel,4599,3,20,2759.4,11037.6,34.6,3819.01,West India,Ahmedabad,Online,Retail,0,CUST-6328
ORD-109543,25-02-26,February,2026,Q1,Cotton Slim Fit Shirt,Apparel,1299,5,0,0,6495,33.9,2201.8,South India,Bengaluru,Online,Retail,0,CUST-8897
ORD-109544,21-02-26,February,2026,Q1,Sanitizer 500ml,FMCG,199,1,0,0,199,23.5,46.77,North India,Jaipur,Online,Retail,0,CUST-3717
ORD-109545,25-01-26,January,2026,Q1,Winter Jacket,Apparel,4599,4,0,0,18396,38.6,7100.86,East India,Ranchi,Online,SMB,0,CUST-2913
ORD-109546,11-03-26,March,2026,Q1,Hair Oil 500ml,FMCG,249,4,0,0,996,36.4,362.54,North India,Lucknow,Offline,Retail,0,CUST-8761
ORD-109547,18-03-26,March,2026,Q1,Sports Backpack,Apparel,1599,1,0,0,1599,23.6,377.36,West India,Surat,Online,New/Trial,0,CUST-4882
ORD-109548,14-02-26,February,2026,Q1,Face Wash 200ml,FMCG,299,3,0,0,897,47,421.59,North India,Chandigarh,Online,SMB,0,CUST-3183
ORD-109549,28-03-26,March,2026,Q1,Galaxy Pro X1,Electronics,24999,1,15,3749.85,21249.15,23.8,5057.3,West India,Nagpur,Online,Retail,0,CUST-3625
ORD-109550,06-04-26,April,2026,Q2,AirBuds Ultra,Electronics,5999,1,20,1199.8,4799.2,46.2,2217.23,North India,Noida,Online,Retail,0,CUST-6922
ORD-109551,20-03-26,March,2026,Q1,Formal Trousers,Apparel,1899,2,10,379.8,3418.2,33.3,1138.26,North India,Noida,Online,SMB,0,CUST-8387
ORD-109552,14-02-26,February,2026,Q1,Sports Backpack,Apparel,1599,4,0,0,6396,25.1,1605.4,South India,Chennai,Offline,Retail,0,CUST-4522
ORD-109553,29-01-26,January,2026,Q1,Winter Jacket,Apparel,4599,5,15,3449.25,19545.75,22.2,4339.16,North India,Jaipur,Online,SMB,0,CUST-7896
ORD-109554,13-02-26,February,2026,Q1,Wardrobe 4-Door,Furniture,18999,2,20,7599.6,30398.4,34.6,10517.85,North India,Agra,Online,New/Trial,1,CUST-1733
ORD-109555,08-01-26,January,2026,Q1,LapBook Air,Electronics,54999,4,0,0,219996,39.5,86898.42,South India,Mysuru,Online,SMB,0,CUST-2431
ORD-109556,02-01-26,January,2026,Q1,Running Shoes Pro,Apparel,3499,1,0,0,3499,46.7,1634.03,West India,Pune,Online,SMB,0,CUST-8569
ORD-109557,07-02-26,February,2026,Q1,Office Chair,Furniture,8999,5,0,0,44995,33.3,14983.33,North India,Jaipur,Offline,New/Trial,0,CUST-7938
ORD-109558,25-03-26,March,2026,Q1,Sofa 3-Seater,Furniture,24999,2,15,7499.7,42498.3,23.1,9817.11,East India,Patna,Online,New/Trial,0,CUST-3351
ORD-109559,03-01-26,January,2026,Q1,Hair Oil 500ml,FMCG,249,5,5,62.25,1182.75,38.6,456.54,North India,Noida,Online,SMB,0,CUST-2764
ORD-109560,19-02-26,February,2026,Q1,Winter Jacket,Apparel,4599,1,5,229.95,4369.05,35.2,1537.91,East India,Ranchi,Online,SMB,0,CUST-6228
ORD-109561,04-04-26,April,2026,Q2,Study Table,Furniture,5999,1,15,899.85,5099.15,23.6,1203.4,West India,Nagpur,Partner,Retail,0,CUST-3899
ORD-109562,04-03-26,March,2026,Q1,SmartWatch S5,Electronics,12999,1,15,1949.85,11049.15,32.9,3635.17,West India,Nashik,Online,SMB,0,CUST-3838
ORD-109563,02-02-26,February,2026,Q1,Instant Noodles Pack,FMCG,120,5,0,0,600,27.9,167.4,South India,Hyderabad,Online,Retail,0,CUST-9801
ORD-109564,08-02-26,February,2026,Q1,Cotton Slim Fit Shirt,Apparel,1299,2,0,0,2598,33.5,870.33,South India,Kochi,Offline,SMB,1,CUST-8640
ORD-109565,17-02-26,February,2026,Q1,Running Shoes Pro,Apparel,3499,3,0,0,10497,25.9,2718.72,North India,Gurugram,Online,New/Trial,0,CUST-6801
ORD-109566,15-02-26,February,2026,Q1,Sports Backpack,Apparel,1599,2,10,319.8,2878.2,45.4,1306.7,West India,Pune,Online,Retail,0,CUST-5167
ORD-109567,20-02-26,February,2026,Q1,AirBuds Ultra,Electronics,5999,1,0,0,5999,23.3,1397.77,North India,Agra,Online,New/Trial,0,CUST-9121
ORD-109568,24-02-26,February,2026,Q1,Sofa 3-Seater,Furniture,24999,4,10,9999.6,89996.4,24.7,22229.11,West India,Pune,Online,Retail,0,CUST-4075
ORD-109569,26-01-26,January,2026,Q1,LapBook Air,Electronics,54999,5,0,0,274995,32.3,88823.38,South India,Kochi,Offline,Retail,0,CUST-1130
ORD-109570,15-03-26,March,2026,Q1,Study Table,Furniture,5999,2,15,1799.7,10198.3,47.1,4803.4,South India,Coimbatore,Offline,SMB,0,CUST-7118
ORD-109571,31-03-26,March,2026,Q1,Study Table,Furniture,5999,4,20,4799.2,19196.8,39.8,7640.33,South India,Coimbatore,Partner,New/Trial,0,CUST-5509
ORD-109572,13-03-26,March,2026,Q1,LapBook Air,Electronics,54999,1,5,2749.95,52249.05,26.3,13741.5,East India,Guwahati,Partner,Retail,0,CUST-7683
ORD-109573,22-02-26,February,2026,Q1,Running Shoes Pro,Apparel,3499,3,0,0,10497,39.1,4104.33,South India,Kochi,Online,Retail,1,CUST-1954
ORD-109574,07-02-26,February,2026,Q1,SmartWatch S5,Electronics,12999,4,0,0,51996,22.3,11595.11,West India,Nashik,Offline,Retail,0,CUST-1000
ORD-109575,04-02-26,February,2026,Q1,Wardrobe 4-Door,Furniture,18999,3,0,0,56997,24.6,14021.26,North India,Chandigarh,Offline,New/Trial,0,CUST-5230
ORD-109576,07-02-26,February,2026,Q1,Wardrobe 4-Door,Furniture,18999,4,20,15199.2,60796.8,23.1,14044.06,North India,Delhi,Offline,Retail,0,CUST-2916
ORD-109577,13-01-26,January,2026,Q1,Galaxy Pro X1,Electronics,24999,2,15,7499.7,42498.3,45.5,19336.73,West India,Nashik,Offline,SMB,0,CUST-9826
ORD-109578,28-01-26,January,2026,Q1,Sanitizer 500ml,FMCG,199,1,0,0,199,46,91.54,North India,Gurugram,Offline,New/Trial,0,CUST-4797
ORD-109579,16-02-26,February,2026,Q1,Face Wash 200ml,FMCG,299,5,10,149.5,1345.5,38.6,519.36,North India,Chandigarh,Online,SMB,0,CUST-6472
ORD-109580,05-02-26,February,2026,Q1,AirBuds Ultra,Electronics,5999,4,20,4799.2,19196.8,25.1,4818.4,North India,Delhi,Online,Retail,0,CUST-1878
ORD-109581,15-01-26,January,2026,Q1,TabMax 12,Electronics,32999,2,0,0,65998,22.6,14915.55,North India,Noida,Partner,Retail,0,CUST-6072
ORD-109582,19-02-26,February,2026,Q1,Face Wash 200ml,FMCG,299,2,0,0,598,44.1,263.72,West India,Mumbai,Online,Retail,0,CUST-7455
ORD-109583,15-03-26,March,2026,Q1,Office Chair,Furniture,8999,4,0,0,35996,32.9,11842.68,North India,Chandigarh,Partner,Retail,0,CUST-3133
ORD-109584,11-01-26,January,2026,Q1,Winter Jacket,Apparel,4599,4,20,3679.2,14716.8,30.5,4488.62,South India,Kochi,Online,Retail,0,CUST-7646
ORD-109585,16-01-26,January,2026,Q1,Protein Powder 1kg,FMCG,1899,2,0,0,3798,44.8,1701.5,South India,Bengaluru,Offline,Retail,0,CUST-7581
ORD-109586,22-03-26,March,2026,Q1,AirBuds Ultra,Electronics,5999,5,20,5999,23996,40.7,9766.37,West India,Surat,Partner,Retail,0,CUST-8613
ORD-109587,07-02-26,February,2026,Q1,Winter Jacket,Apparel,4599,4,0,0,18396,33.5,6162.66,East India,Ranchi,Offline,New/Trial,0,CUST-3752
ORD-109588,21-02-26,February,2026,Q1,Protein Powder 1kg,FMCG,1899,5,5,474.75,9020.25,27.1,2444.49,West India,Mumbai,Partner,Retail,0,CUST-8963
ORD-109589,18-03-26,March,2026,Q1,Cotton Slim Fit Shirt,Apparel,1299,2,0,0,2598,22.5,584.55,West India,Pune,Offline,Retail,0,CUST-7097
ORD-109590,06-03-26,March,2026,Q1,Face Wash 200ml,FMCG,299,4,10,119.6,1076.4,26.3,283.09,North India,Noida,Online,Retail,0,CUST-3093
ORD-109591,15-01-26,January,2026,Q1,Galaxy Pro X1,Electronics,24999,3,0,0,74997,47.7,35773.57,West India,Nagpur,Online,Retail,0,CUST-5007
ORD-109592,10-02-26,February,2026,Q1,Hair Oil 500ml,FMCG,249,3,0,0,747,32.2,240.53,East India,Ranchi,Online,Retail,0,CUST-4592
ORD-109593,06-01-26,January,2026,Q1,Instant Noodles Pack,FMCG,120,4,20,96,384,27,103.68,South India,Kochi,Online,Retail,0,CUST-7150
ORD-109594,21-01-26,January,2026,Q1,Cotton Slim Fit Shirt,Apparel,1299,4,20,1039.2,4156.8,42.2,1754.17,North India,Agra,Online,SMB,0,CUST-4639
ORD-109595,13-01-26,January,2026,Q1,Running Shoes Pro,Apparel,3499,3,0,0,10497,26.2,2750.21,West India,Ahmedabad,Partner,Enterprise,0,CUST-9661
ORD-109596,23-02-26,February,2026,Q1,Wardrobe 4-Door,Furniture,18999,2,5,1899.9,36098.1,38.9,14042.16,North India,Jaipur,Online,Retail,0,CUST-6766
ORD-109597,21-01-26,January,2026,Q1,Sanitizer 500ml,FMCG,199,4,15,119.4,676.6,47.9,324.09,North India,Chandigarh,Offline,Enterprise,1,CUST-2254
ORD-109598,29-01-26,January,2026,Q1,Face Wash 200ml,FMCG,299,5,0,0,1495,45.9,686.21,West India,Surat,Online,Retail,0,CUST-5825
ORD-109599,11-03-26,March,2026,Q1,AirBuds Ultra,Electronics,5999,1,0,0,5999,31.7,1901.68,North India,Delhi,Offline,Retail,0,CUST-3062
ORD-109600,21-01-26,January,2026,Q1,Study Table,Furniture,5999,1,20,1199.8,4799.2,46.8,2246.03,South India,Mysuru,Online,Retail,0,CUST-2601
ORD-109601,04-04-26,April,2026,Q2,Wardrobe 4-Door,Furniture,18999,1,0,0,18999,42.4,8055.58,East India,Guwahati,Online,Retail,0,CUST-2656
ORD-109602,17-03-26,March,2026,Q1,Office Chair,Furniture,8999,1,10,899.9,8099.1,46.8,3790.38,West India,Mumbai,Online,Retail,0,CUST-3316
ORD-109603,20-01-26,January,2026,Q1,Formal Trousers,Apparel,1899,4,15,1139.4,6456.6,35.2,2272.72,South India,Hyderabad,Online,New/Trial,0,CUST-7222
ORD-109604,03-03-26,March,2026,Q1,Instant Noodles Pack,FMCG,120,2,0,0,240,28.6,68.64,West India,Mumbai,Offline,New/Trial,0,CUST-5453
ORD-109605,06-02-26,February,2026,Q1,Sports Backpack,Apparel,1599,3,0,0,4797,29.5,1415.12,North India,Gurugram,Online,Retail,0,CUST-7183
ORD-109606,16-01-26,January,2026,Q1,Sofa 3-Seater,Furniture,24999,1,15,3749.85,21249.15,25.6,5439.78,North India,Lucknow,Offline,New/Trial,0,CUST-4886
ORD-109607,04-04-26,April,2026,Q2,Bookshelf 5-Tier,Furniture,3499,3,0,0,10497,37.2,3904.88,South India,Kochi,Online,Retail,0,CUST-6035
ORD-109608,18-02-26,February,2026,Q1,LapBook Air,Electronics,54999,2,0,0,109998,41.3,45429.17,North India,Noida,Offline,New/Trial,0,CUST-2585
ORD-109609,05-04-26,April,2026,Q2,Sports Backpack,Apparel,1599,3,0,0,4797,29.7,1424.71,West India,Nashik,Offline,Retail,0,CUST-3964
ORD-109610,20-02-26,February,2026,Q1,Face Wash 200ml,FMCG,299,5,20,299,1196,38.6,461.66,South India,Coimbatore,Online,Retail,0,CUST-4089
ORD-109611,05-03-26,March,2026,Q1,Winter Jacket,Apparel,4599,3,0,0,13797,25.5,3518.24,North India,Delhi,Offline,Retail,0,CUST-3552
ORD-109612,07-03-26,March,2026,Q1,Galaxy Pro X1,Electronics,24999,2,10,4999.8,44998.2,28.6,12869.49,East India,Ranchi,Online,New/Trial,0,CUST-2518
ORD-109613,15-01-26,January,2026,Q1,Protein Powder 1kg,FMCG,1899,3,10,569.7,5127.3,40.2,2061.17,West India,Surat,Online,Retail,0,CUST-4088
ORD-109614,19-03-26,March,2026,Q1,Study Table,Furniture,5999,1,15,899.85,5099.15,47.2,2406.8,West India,Nagpur,Online,New/Trial,0,CUST-5967
ORD-109615,04-02-26,February,2026,Q1,LapBook Air,Electronics,54999,1,20,10999.8,43999.2,37.4,16455.7,North India,Lucknow,Online,Retail,0,CUST-2107
ORD-109616,05-02-26,February,2026,Q1,Sofa 3-Seater,Furniture,24999,3,0,0,74997,28.3,21224.15,South India,Mysuru,Online,Retail,0,CUST-6203
ORD-109617,17-03-26,March,2026,Q1,Office Chair,Furniture,8999,3,0,0,26997,25.2,6803.24,West India,Pune,Online,Retail,0,CUST-3914
ORD-109618,23-03-26,March,2026,Q1,Protein Powder 1kg,FMCG,1899,5,5,474.75,9020.25,41.2,3716.34,West India,Mumbai,Partner,New/Trial,0,CUST-3337
ORD-109619,22-01-26,January,2026,Q1,Sofa 3-Seater,Furniture,24999,2,15,7499.7,42498.3,25.7,10922.06,North India,Lucknow,Online,Retail,0,CUST-9495
ORD-109620,26-02-26,February,2026,Q1,Cotton Slim Fit Shirt,Apparel,1299,3,0,0,3897,39.9,1554.9,South India,Hyderabad,Offline,Retail,0,CUST-7392
ORD-109621,18-01-26,January,2026,Q1,LapBook Air,Electronics,54999,1,15,8249.85,46749.15,36.6,17110.19,North India,Delhi,Partner,Retail,0,CUST-8829
ORD-109622,15-01-26,January,2026,Q1,Sanitizer 500ml,FMCG,199,3,10,59.7,537.3,35.5,190.74,East India,Kolkata,Offline,Retail,0,CUST-2152
ORD-109623,05-03-26,March,2026,Q1,Running Shoes Pro,Apparel,3499,1,0,0,3499,35.1,1228.15,North India,Noida,Online,SMB,1,CUST-2923
ORD-109624,26-02-26,February,2026,Q1,Instant Noodles Pack,FMCG,120,5,0,0,600,46.1,276.6,West India,Surat,Online,Retail,0,CUST-1522
ORD-109625,24-03-26,March,2026,Q1,Hair Oil 500ml,FMCG,249,2,0,0,498,35.5,176.79,East India,Kolkata,Offline,New/Trial,0,CUST-1444
ORD-109626,09-04-26,April,2026,Q2,Protein Powder 1kg,FMCG,1899,1,10,189.9,1709.1,30.9,528.11,South India,Hyderabad,Online,Retail,0,CUST-2192
ORD-109627,29-03-26,March,2026,Q1,TabMax 12,Electronics,32999,3,0,0,98997,23.4,23165.3,North India,Gurugram,Online,Retail,1,CUST-6522
ORD-109628,30-03-26,March,2026,Q1,Galaxy Pro X1,Electronics,24999,2,0,0,49998,30,14999.4,South India,Chennai,Online,Retail,0,CUST-3464
ORD-109629,16-03-26,March,2026,Q1,Instant Noodles Pack,FMCG,120,1,0,0,120,36.5,43.8,West India,Nagpur,Online,Retail,0,CUST-1910
ORD-109630,28-01-26,January,2026,Q1,Winter Jacket,Apparel,4599,4,0,0,18396,43.4,7983.86,North India,Noida,Partner,SMB,0,CUST-7587
ORD-109631,02-04-26,April,2026,Q2,Office Chair,Furniture,8999,4,0,0,35996,22,7919.12,South India,Bengaluru,Online,Retail,1,CUST-9118
ORD-109632,26-03-26,March,2026,Q1,TabMax 12,Electronics,32999,3,0,0,98997,23.7,23462.29,North India,Delhi,Online,Retail,0,CUST-7270
ORD-109633,09-01-26,January,2026,Q1,Sanitizer 500ml,FMCG,199,3,0,0,597,40.2,239.99,South India,Bengaluru,Partner,Enterprise,0,CUST-4075
ORD-109634,09-04-26,April,2026,Q2,Sofa 3-Seater,Furniture,24999,4,20,19999.2,79996.8,25.5,20399.18,North India,Chandigarh,Online,Retail,0,CUST-9316
ORD-109635,20-03-26,March,2026,Q1,Instant Noodles Pack,FMCG,120,2,15,36,204,47.5,96.9,West India,Nagpur,Partner,New/Trial,0,CUST-1750
ORD-109636,27-01-26,January,2026,Q1,Instant Noodles Pack,FMCG,120,4,5,24,456,38.4,175.1,West India,Nagpur,Online,SMB,0,CUST-4865
ORD-109637,06-02-26,February,2026,Q1,LapBook Air,Electronics,54999,3,10,16499.7,148497.3,25.6,38015.31,South India,Bengaluru,Online,SMB,0,CUST-2969
ORD-109638,01-02-26,February,2026,Q1,Protein Powder 1kg,FMCG,1899,1,20,379.8,1519.2,28.6,434.49,West India,Nagpur,Online,Retail,0,CUST-1591
ORD-109639,11-03-26,March,2026,Q1,Galaxy Pro X1,Electronics,24999,5,0,0,124995,23.3,29123.83,West India,Surat,Online,Retail,0,CUST-9219
ORD-109640,10-03-26,March,2026,Q1,Hair Oil 500ml,FMCG,249,3,15,112.05,634.95,45.6,289.54,North India,Agra,Offline,SMB,0,CUST-5111
ORD-109641,06-01-26,January,2026,Q1,Office Chair,Furniture,8999,3,5,1349.85,25647.15,40.7,10438.39,North India,Chandigarh,Online,Retail,0,CUST-4822
ORD-109642,12-03-26,March,2026,Q1,Wardrobe 4-Door,Furniture,18999,3,0,0,56997,37.4,21316.88,North India,Noida,Online,New/Trial,0,CUST-5543
